user,item,timestamp,rating
0,1213,133,1.0
0,6017,134,1.0
0,7510,135,1.0
0,7513,136,1.0
0,8343,137,1.0
0,6006,138,1.0
0,8197,139,1.0
0,1217,140,1.0
0,6011,141,1.0
0,10970,142,1.0
0,6020,143,1.0
0,18632,144,1.0
0,7595,145,1.0
0,5963,146,1.0
0,5962,147,1.0
0,6018,148,1.0
0,5964,149,1.0
0,10976,150,1.0
0,4664,151,1.0
0,20154,152,1.0
0,8360,153,1.0
0,5979,154,1.0
0,7500,155,1.0
0,6010,156,1.0
0,1215,157,1.0
0,3191,158,1.0
0,1538,159,1.0
1,127,1,1.0
1,128,2,1.0
1,129,3,1.0
1,130,4,1.0
1,131,5,1.0
1,132,6,1.0
1,133,7,1.0
1,134,8,1.0
1,135,9,1.0
1,136,10,1.0
1,137,11,1.0
1,138,12,1.0
1,139,13,1.0
1,140,14,1.0
1,141,15,1.0
1,142,16,1.0
1,143,17,1.0
1,144,18,1.0
1,145,19,1.0
1,146,20,1.0
1,147,21,1.0
1,148,22,1.0
1,149,23,1.0
1,150,24,1.0
1,151,25,1.0
1,152,26,1.0
1,153,27,1.0
1,154,28,1.0
1,155,29,1.0
1,156,30,1.0
1,157,31,1.0
1,158,32,1.0
1,159,33,1.0
1,160,34,1.0
1,161,35,1.0
1,162,36,1.0
1,163,37,1.0
1,164,38,1.0
1,165,39,1.0
1,166,40,1.0
1,167,41,1.0
1,168,42,1.0
1,169,43,1.0
1,170,44,1.0
1,171,45,1.0
1,172,46,1.0
1,173,47,1.0
1,174,48,1.0
1,175,49,1.0
1,31613,50,1.0
1,34341,51,1.0
1,36414,52,1.0
1,36721,53,1.0
1,16213,54,1.0
1,19928,55,1.0
1,37961,56,1.0
1,38230,57,1.0
1,22103,58,1.0
1,22105,59,1.0
1,19926,60,1.0
1,19927,61,1.0
1,2525,62,1.0
2,176,1,1.0
2,177,2,1.0
2,178,3,1.0
2,179,4,1.0
2,180,5,1.0
2,181,6,1.0
2,182,7,1.0
2,183,8,1.0
2,184,9,1.0
2,185,10,1.0
2,186,11,1.0
2,187,12,1.0
2,188,13,1.0
2,189,14,1.0
2,190,15,1.0
2,191,16,1.0
2,192,17,1.0
2,193,18,1.0
2,194,19,1.0
2,195,20,1.0
2,196,21,1.0
2,197,22,1.0
2,198,23,1.0
2,199,24,1.0
2,200,25,1.0
2,201,26,1.0
2,202,27,1.0
2,203,28,1.0
2,204,29,1.0
2,205,30,1.0
2,206,31,1.0
2,207,32,1.0
2,208,33,1.0
2,209,34,1.0
2,210,35,1.0
2,211,36,1.0
2,212,37,1.0
2,213,38,1.0
2,214,39,1.0
2,215,40,1.0
2,216,41,1.0
2,217,42,1.0
2,218,43,1.0
2,219,44,1.0
2,220,45,1.0
2,221,46,1.0
2,222,47,1.0
2,223,48,1.0
2,224,49,1.0
2,225,50,1.0
2,226,51,1.0
2,227,52,1.0
2,228,53,1.0
2,229,54,1.0
2,230,55,1.0
2,231,56,1.0
2,232,57,1.0
2,233,58,1.0
2,234,59,1.0
2,235,60,1.0
2,236,61,1.0
2,237,62,1.0
2,238,63,1.0
2,160,64,1.0
2,239,65,1.0
2,240,66,1.0
2,241,67,1.0
2,242,68,1.0
2,243,69,1.0
2,244,70,1.0
2,245,71,1.0
2,246,72,1.0
2,247,73,1.0
2,248,74,1.0
2,249,75,1.0
2,250,76,1.0
2,251,77,1.0
2,252,78,1.0
2,253,79,1.0
2,254,80,1.0
2,255,81,1.0
2,256,82,1.0
2,257,83,1.0
2,258,84,1.0
2,1526,85,1.0
2,1513,86,1.0
2,1686,87,1.0
2,1500,88,1.0
2,35515,89,1.0
2,26752,90,1.0
2,2179,91,1.0
2,2174,92,1.0
2,2549,93,1.0
2,3797,94,1.0
2,1325,95,1.0
2,3634,96,1.0
2,1237,97,1.0
2,1695,98,1.0
2,1632,99,1.0
2,1238,100,1.0
2,1262,101,1.0
2,2624,102,1.0
2,1636,103,1.0
2,11182,104,1.0
2,11185,105,1.0
2,5693,106,1.0
3,259,1,1.0
3,260,2,1.0
3,244,3,1.0
3,243,4,1.0
3,261,5,1.0
3,262,6,1.0
3,263,7,1.0
3,264,8,1.0
3,265,9,1.0
3,266,10,1.0
3,246,11,1.0
3,267,12,1.0
3,268,13,1.0
3,269,14,1.0
3,270,15,1.0
3,271,16,1.0
3,272,17,1.0
3,273,18,1.0
3,274,19,1.0
3,275,20,1.0
3,276,21,1.0
3,32189,22,1.0
3,8437,23,1.0
3,5178,24,1.0
3,5179,25,1.0
3,6451,26,1.0
3,32807,27,1.0
4,192,1,1.0
4,205,2,1.0
4,277,3,1.0
4,176,4,1.0
4,278,5,1.0
4,279,6,1.0
4,280,7,1.0
4,281,8,1.0
4,282,9,1.0
4,283,10,1.0
4,284,11,1.0
4,285,12,1.0
4,286,13,1.0
4,287,14,1.0
4,288,15,1.0
4,289,16,1.0
4,5284,17,1.0
4,14418,18,1.0
4,26420,19,1.0
4,6988,20,1.0
4,28644,21,1.0
5,290,1,1.0
5,208,2,1.0
5,277,3,1.0
5,291,4,1.0
5,292,5,1.0
5,293,6,1.0
5,294,7,1.0
5,295,8,1.0
5,296,9,1.0
5,297,10,1.0
5,206,11,1.0
5,298,12,1.0
5,176,13,1.0
5,299,14,1.0
5,300,15,1.0
5,301,16,1.0
5,302,17,1.0
5,303,18,1.0
5,304,19,1.0
5,305,20,1.0
5,306,21,1.0
5,307,22,1.0
5,308,23,1.0
5,309,24,1.0
5,310,25,1.0
5,311,26,1.0
5,312,27,1.0
5,313,28,1.0
5,314,29,1.0
5,315,30,1.0
5,316,31,1.0
5,317,32,1.0
5,318,33,1.0
5,319,34,1.0
5,320,35,1.0
5,321,36,1.0
5,322,37,1.0
5,323,38,1.0
5,324,39,1.0
5,325,40,1.0
5,326,41,1.0
5,327,42,1.0
5,328,43,1.0
5,329,44,1.0
5,330,45,1.0
5,331,46,1.0
5,332,47,1.0
5,333,48,1.0
5,334,49,1.0
5,335,50,1.0
5,336,51,1.0
5,337,52,1.0
5,338,53,1.0
5,339,54,1.0
5,340,55,1.0
5,341,56,1.0
5,342,57,1.0
5,343,58,1.0
5,344,59,1.0
5,345,60,1.0
5,346,61,1.0
5,347,62,1.0
5,348,63,1.0
5,349,64,1.0
5,350,65,1.0
5,351,66,1.0
5,352,67,1.0
5,353,68,1.0
5,354,69,1.0
5,355,70,1.0
5,356,71,1.0
5,357,72,1.0
5,358,73,1.0
5,359,74,1.0
5,360,75,1.0
5,361,76,1.0
5,362,77,1.0
5,363,78,1.0
5,364,79,1.0
5,365,80,1.0
5,366,81,1.0
5,367,82,1.0
5,368,83,1.0
5,369,84,1.0
5,370,85,1.0
5,205,86,1.0
5,371,87,1.0
5,372,88,1.0
5,373,89,1.0
5,374,90,1.0
5,375,91,1.0
5,376,92,1.0
5,183,93,1.0
5,377,94,1.0
5,378,95,1.0
5,379,96,1.0
5,380,97,1.0
5,381,98,1.0
5,382,99,1.0
5,383,100,1.0
5,384,101,1.0
5,385,102,1.0
5,386,103,1.0
5,387,104,1.0
5,388,105,1.0
5,389,106,1.0
5,390,107,1.0
5,391,108,1.0
5,392,109,1.0
5,393,110,1.0
5,394,111,1.0
5,395,112,1.0
5,396,113,1.0
5,397,114,1.0
5,398,115,1.0
5,399,116,1.0
5,400,117,1.0
5,401,118,1.0
5,402,119,1.0
5,403,120,1.0
5,404,121,1.0
5,405,122,1.0
5,406,123,1.0
5,407,124,1.0
5,408,125,1.0
5,409,126,1.0
5,410,127,1.0
5,411,128,1.0
5,412,129,1.0
5,413,130,1.0
5,414,131,1.0
5,415,132,1.0
5,416,133,1.0
5,130,134,1.0
5,417,135,1.0
5,418,136,1.0
5,419,137,1.0
5,420,138,1.0
5,421,139,1.0
5,422,140,1.0
5,423,141,1.0
5,424,142,1.0
5,425,143,1.0
5,426,144,1.0
5,427,145,1.0
5,428,146,1.0
5,429,147,1.0
5,430,148,1.0
5,431,149,1.0
5,432,150,1.0
5,433,151,1.0
5,434,152,1.0
5,435,153,1.0
5,129,154,1.0
5,436,155,1.0
5,131,156,1.0
5,437,157,1.0
5,438,158,1.0
5,439,159,1.0
5,440,160,1.0
5,441,161,1.0
5,442,162,1.0
5,443,163,1.0
5,444,164,1.0
5,445,165,1.0
5,446,166,1.0
5,447,167,1.0
5,448,168,1.0
5,449,169,1.0
5,450,170,1.0
5,451,171,1.0
5,452,172,1.0
5,453,173,1.0
5,454,174,1.0
5,455,175,1.0
5,456,176,1.0
5,457,177,1.0
5,458,178,1.0
5,459,179,1.0
5,460,180,1.0
5,461,181,1.0
5,462,182,1.0
5,463,183,1.0
5,464,184,1.0
5,465,185,1.0
5,466,186,1.0
5,467,187,1.0
5,468,188,1.0
5,469,189,1.0
5,470,190,1.0
5,471,191,1.0
5,472,192,1.0
5,473,193,1.0
5,474,194,1.0
5,475,195,1.0
5,476,196,1.0
5,477,197,1.0
5,478,198,1.0
5,479,199,1.0
5,480,200,1.0
5,481,201,1.0
5,482,202,1.0
5,483,203,1.0
5,165,204,1.0
5,484,205,1.0
5,485,206,1.0
5,486,207,1.0
5,487,208,1.0
5,488,209,1.0
5,489,210,1.0
5,490,211,1.0
5,169,212,1.0
5,491,213,1.0
5,492,214,1.0
5,493,215,1.0
5,494,216,1.0
5,495,217,1.0
5,496,218,1.0
5,497,219,1.0
5,498,220,1.0
5,499,221,1.0
5,500,222,1.0
5,501,223,1.0
5,502,224,1.0
5,503,225,1.0
5,504,226,1.0
5,505,227,1.0
5,506,228,1.0
5,507,229,1.0
5,508,230,1.0
5,509,231,1.0
5,510,232,1.0
5,511,233,1.0
5,512,234,1.0
5,513,235,1.0
5,514,236,1.0
5,515,237,1.0
5,516,238,1.0
5,517,239,1.0
5,518,240,1.0
5,519,241,1.0
5,520,242,1.0
5,521,243,1.0
5,522,244,1.0
5,523,245,1.0
5,524,246,1.0
5,525,247,1.0
5,526,248,1.0
5,527,249,1.0
5,528,250,1.0
5,529,251,1.0
5,530,252,1.0
5,531,253,1.0
5,532,254,1.0
5,533,255,1.0
5,534,256,1.0
5,535,257,1.0
5,536,258,1.0
5,537,259,1.0
5,538,260,1.0
5,539,261,1.0
5,540,262,1.0
5,541,263,1.0
5,160,264,1.0
5,542,265,1.0
5,543,266,1.0
5,544,267,1.0
5,204,268,1.0
5,192,269,1.0
5,545,270,1.0
5,546,271,1.0
5,547,272,1.0
5,548,273,1.0
5,549,274,1.0
5,550,275,1.0
5,551,276,1.0
5,552,277,1.0
5,195,278,1.0
5,202,279,1.0
5,553,280,1.0
5,189,281,1.0
5,792,282,1.0
5,11355,283,1.0
5,2315,284,1.0
5,16498,285,1.0
5,186,286,1.0
5,29273,287,1.0
5,1437,288,1.0
5,1436,289,1.0
5,2317,290,1.0
5,187,291,1.0
5,40042,292,1.0
5,8622,293,1.0
5,5770,294,1.0
5,14204,295,1.0
5,4587,296,1.0
5,6041,297,1.0
5,917,298,1.0
5,1933,299,1.0
5,1962,300,1.0
5,11149,301,1.0
5,677,302,1.0
5,1910,303,1.0
5,3122,304,1.0
5,1816,305,1.0
5,17898,306,1.0
5,9364,307,1.0
5,6647,308,1.0
5,197,309,1.0
5,3053,310,1.0
5,3099,311,1.0
5,2483,312,1.0
5,1399,313,1.0
5,32614,314,1.0
5,198,315,1.0
5,33535,316,1.0
5,194,317,1.0
5,8700,318,1.0
5,22352,319,1.0
5,35448,320,1.0
5,805,321,1.0
5,27356,322,1.0
5,11357,323,1.0
5,13907,324,1.0
5,156,325,1.0
5,2525,326,1.0
5,559,327,1.0
5,37625,328,1.0
5,20983,329,1.0
5,14961,330,1.0
5,14779,331,1.0
5,20248,332,1.0
5,1207,333,1.0
5,6579,334,1.0
5,11169,335,1.0
5,1428,336,1.0
5,767,337,1.0
5,766,338,1.0
5,8741,339,1.0
5,14220,340,1.0
5,1831,341,1.0
5,11383,342,1.0
5,3107,343,1.0
5,31368,344,1.0
5,1421,345,1.0
5,25844,346,1.0
5,8890,347,1.0
5,2319,348,1.0
5,7844,349,1.0
5,1795,350,1.0
6,176,1,1.0
6,294,2,1.0
6,295,3,1.0
6,324,4,1.0
6,554,5,1.0
6,555,6,1.0
6,556,7,1.0
6,197,8,1.0
6,525,9,1.0
6,557,10,1.0
6,374,11,1.0
6,373,12,1.0
6,293,13,1.0
6,558,14,1.0
6,296,15,1.0
6,559,16,1.0
6,560,17,1.0
6,561,18,1.0
6,562,19,1.0
6,563,20,1.0
6,564,21,1.0
6,565,22,1.0
6,566,23,1.0
6,567,24,1.0
6,568,25,1.0
6,569,26,1.0
6,570,27,1.0
6,6668,28,1.0
6,1776,29,1.0
6,529,30,1.0
6,6444,31,1.0
6,470,32,1.0
6,1096,33,1.0
6,1761,34,1.0
7,571,1,1.0
7,572,2,1.0
7,573,3,1.0
7,543,4,1.0
7,574,5,1.0
7,575,6,1.0
7,576,7,1.0
7,577,8,1.0
7,578,9,1.0
7,579,10,1.0
7,580,11,1.0
7,581,12,1.0
7,582,13,1.0
7,583,14,1.0
7,584,15,1.0
7,585,16,1.0
7,586,17,1.0
7,587,18,1.0
7,588,19,1.0
7,589,20,1.0
7,590,21,1.0
7,591,22,1.0
7,592,23,1.0
7,593,24,1.0
7,594,25,1.0
7,595,26,1.0
7,596,27,1.0
7,597,28,1.0
7,598,29,1.0
7,599,30,1.0
7,600,31,1.0
7,601,32,1.0
7,602,33,1.0
7,603,34,1.0
7,604,35,1.0
7,605,36,1.0
7,606,37,1.0
7,607,38,1.0
7,608,39,1.0
7,609,40,1.0
7,610,41,1.0
7,611,42,1.0
7,612,43,1.0
7,613,44,1.0
7,614,45,1.0
7,615,46,1.0
7,616,47,1.0
7,617,48,1.0
7,618,49,1.0
7,880,50,1.0
7,3873,51,1.0
7,8537,52,1.0
7,669,53,1.0
7,4105,54,1.0
7,32191,55,1.0
7,19477,56,1.0
7,4083,57,1.0
7,4082,58,1.0
7,2958,59,1.0
7,3843,60,1.0
7,1933,61,1.0
7,15358,62,1.0
8,372,1,1.0
8,619,2,1.0
8,205,3,1.0
8,620,4,1.0
8,621,5,1.0
8,622,6,1.0
8,623,7,1.0
8,624,8,1.0
8,625,9,1.0
8,626,10,1.0
8,627,11,1.0
8,628,12,1.0
8,629,13,1.0
8,630,14,1.0
8,631,15,1.0
8,632,16,1.0
8,633,17,1.0
8,634,18,1.0
8,635,19,1.0
8,636,20,1.0
8,637,21,1.0
8,638,22,1.0
8,639,23,1.0
8,640,24,1.0
8,641,25,1.0
8,642,26,1.0
8,643,27,1.0
8,644,28,1.0
8,645,29,1.0
8,646,30,1.0
8,647,31,1.0
8,648,32,1.0
8,649,33,1.0
8,587,34,1.0
8,650,35,1.0
8,651,36,1.0
8,652,37,1.0
8,653,38,1.0
8,654,39,1.0
8,655,40,1.0
8,656,41,1.0
8,657,42,1.0
8,658,43,1.0
8,659,44,1.0
8,660,45,1.0
8,661,46,1.0
8,662,47,1.0
8,663,48,1.0
8,664,49,1.0
8,665,50,1.0
8,666,51,1.0
8,667,52,1.0
8,668,53,1.0
8,669,54,1.0
8,670,55,1.0
8,671,56,1.0
8,571,57,1.0
8,672,58,1.0
8,673,59,1.0
8,674,60,1.0
8,675,61,1.0
8,676,62,1.0
8,677,63,1.0
8,678,64,1.0
8,679,65,1.0
8,680,66,1.0
8,681,67,1.0
8,682,68,1.0
8,683,69,1.0
8,684,70,1.0
8,685,71,1.0
8,686,72,1.0
8,687,73,1.0
8,688,74,1.0
8,689,75,1.0
8,690,76,1.0
8,691,77,1.0
8,692,78,1.0
8,693,79,1.0
8,694,80,1.0
8,695,81,1.0
8,696,82,1.0
8,697,83,1.0
8,698,84,1.0
8,699,85,1.0
8,700,86,1.0
8,701,87,1.0
8,702,88,1.0
8,703,89,1.0
8,704,90,1.0
8,705,91,1.0
8,543,92,1.0
8,706,93,1.0
8,707,94,1.0
8,708,95,1.0
8,578,96,1.0
8,709,97,1.0
8,710,98,1.0
8,711,99,1.0
8,712,100,1.0
8,713,101,1.0
8,714,102,1.0
8,715,103,1.0
8,716,104,1.0
8,717,105,1.0
8,718,106,1.0
8,719,107,1.0
8,720,108,1.0
8,721,109,1.0
8,722,110,1.0
8,723,111,1.0
8,724,112,1.0
8,725,113,1.0
8,726,114,1.0
8,727,115,1.0
8,728,116,1.0
8,729,117,1.0
8,730,118,1.0
8,731,119,1.0
8,732,120,1.0
8,733,121,1.0
8,734,122,1.0
8,735,123,1.0
8,736,124,1.0
8,737,125,1.0
8,738,126,1.0
8,739,127,1.0
8,740,128,1.0
8,741,129,1.0
8,742,130,1.0
8,743,131,1.0
8,744,132,1.0
8,745,133,1.0
8,565,134,1.0
8,746,135,1.0
8,747,136,1.0
8,748,137,1.0
8,749,138,1.0
8,750,139,1.0
8,472,140,1.0
8,751,141,1.0
8,752,142,1.0
8,753,143,1.0
8,754,144,1.0
8,755,145,1.0
8,545,146,1.0
8,756,147,1.0
8,757,148,1.0
8,758,149,1.0
8,195,150,1.0
8,759,151,1.0
8,302,152,1.0
8,760,153,1.0
8,761,154,1.0
8,374,155,1.0
8,176,156,1.0
8,762,157,1.0
8,763,158,1.0
8,292,159,1.0
8,206,160,1.0
8,764,161,1.0
8,765,162,1.0
8,301,163,1.0
8,766,164,1.0
8,767,165,1.0
8,768,166,1.0
8,769,167,1.0
8,770,168,1.0
8,771,169,1.0
8,772,170,1.0
8,773,171,1.0
8,774,172,1.0
8,775,173,1.0
8,776,174,1.0
8,777,175,1.0
8,778,176,1.0
8,779,177,1.0
8,780,178,1.0
8,369,179,1.0
8,781,180,1.0
8,782,181,1.0
8,783,182,1.0
8,784,183,1.0
8,297,184,1.0
8,785,185,1.0
8,192,186,1.0
8,786,187,1.0
8,787,188,1.0
8,788,189,1.0
8,789,190,1.0
8,790,191,1.0
8,791,192,1.0
8,305,193,1.0
8,792,194,1.0
8,187,195,1.0
8,793,196,1.0
8,794,197,1.0
8,795,198,1.0
8,796,199,1.0
8,189,200,1.0
8,797,201,1.0
8,798,202,1.0
8,307,203,1.0
8,799,204,1.0
8,800,205,1.0
8,529,206,1.0
8,801,207,1.0
8,802,208,1.0
8,553,209,1.0
8,803,210,1.0
8,804,211,1.0
8,373,212,1.0
8,406,213,1.0
8,805,214,1.0
8,806,215,1.0
8,807,216,1.0
8,370,217,1.0
8,808,218,1.0
8,809,219,1.0
8,810,220,1.0
8,811,221,1.0
8,812,222,1.0
8,208,223,1.0
8,813,224,1.0
8,814,225,1.0
8,815,226,1.0
8,559,227,1.0
8,816,228,1.0
8,141,229,1.0
8,155,230,1.0
8,817,231,1.0
8,818,232,1.0
8,605,233,1.0
8,819,234,1.0
8,594,235,1.0
8,820,236,1.0
8,821,237,1.0
8,822,238,1.0
8,823,239,1.0
8,824,240,1.0
8,825,241,1.0
8,826,242,1.0
8,827,243,1.0
8,828,244,1.0
8,829,245,1.0
8,830,246,1.0
8,831,247,1.0
8,832,248,1.0
8,833,249,1.0
8,834,250,1.0
8,835,251,1.0
8,836,252,1.0
8,837,253,1.0
8,838,254,1.0
8,839,255,1.0
8,840,256,1.0
8,841,257,1.0
8,842,258,1.0
8,843,259,1.0
8,844,260,1.0
8,845,261,1.0
8,846,262,1.0
8,847,263,1.0
8,848,264,1.0
8,849,265,1.0
8,850,266,1.0
8,851,267,1.0
8,852,268,1.0
8,853,269,1.0
8,854,270,1.0
8,855,271,1.0
8,856,272,1.0
8,857,273,1.0
8,858,274,1.0
8,859,275,1.0
8,860,276,1.0
8,861,277,1.0
8,862,278,1.0
8,863,279,1.0
8,864,280,1.0
8,865,281,1.0
8,866,282,1.0
8,867,283,1.0
8,868,284,1.0
8,869,285,1.0
8,870,286,1.0
8,871,287,1.0
8,872,288,1.0
8,873,289,1.0
8,874,290,1.0
8,875,291,1.0
8,876,292,1.0
8,877,293,1.0
8,878,294,1.0
8,879,295,1.0
8,880,296,1.0
8,881,297,1.0
8,882,298,1.0
8,883,299,1.0
8,884,300,1.0
8,885,301,1.0
8,886,302,1.0
8,542,303,1.0
8,887,304,1.0
8,888,305,1.0
8,889,306,1.0
8,890,307,1.0
8,891,308,1.0
8,892,309,1.0
8,893,310,1.0
8,894,311,1.0
8,28093,312,1.0
8,16028,313,1.0
8,3955,314,1.0
8,1709,315,1.0
8,4053,316,1.0
8,13584,317,1.0
8,7897,318,1.0
8,6687,319,1.0
8,7900,320,1.0
8,7902,321,1.0
8,7899,322,1.0
8,35863,323,1.0
8,25736,324,1.0
8,25370,325,1.0
8,2935,326,1.0
8,1772,327,1.0
8,10417,328,1.0
8,1843,329,1.0
8,10418,330,1.0
8,11515,331,1.0
8,1762,332,1.0
8,4082,333,1.0
8,1730,334,1.0
8,944,335,1.0
8,574,336,1.0
8,2281,337,1.0
8,9332,338,1.0
8,36256,339,1.0
8,3252,340,1.0
8,14696,341,1.0
8,24603,342,1.0
8,13166,343,1.0
8,19504,344,1.0
8,10607,345,1.0
8,14607,346,1.0
8,3195,347,1.0
8,2944,348,1.0
8,7936,349,1.0
8,1964,350,1.0
8,3956,351,1.0
8,2938,352,1.0
8,3250,353,1.0
8,2387,354,1.0
8,2525,355,1.0
8,27801,356,1.0
8,30347,357,1.0
8,1755,358,1.0
8,3914,359,1.0
8,609,360,1.0
8,566,361,1.0
8,16552,362,1.0
8,26044,363,1.0
8,14609,364,1.0
8,20051,365,1.0
8,991,366,1.0
8,1712,367,1.0
8,2278,368,1.0
8,18700,369,1.0
8,22252,370,1.0
8,1974,371,1.0
8,15251,372,1.0
8,14788,373,1.0
8,2926,374,1.0
8,585,375,1.0
8,3349,376,1.0
8,23286,377,1.0
8,1986,378,1.0
8,4344,379,1.0
8,2924,380,1.0
8,10040,381,1.0
8,11513,382,1.0
8,11094,383,1.0
8,3293,384,1.0
8,564,385,1.0
8,2956,386,1.0
8,4024,387,1.0
8,3120,388,1.0
8,2409,389,1.0
9,895,1,1.0
9,896,2,1.0
9,897,3,1.0
9,898,4,1.0
9,899,5,1.0
9,900,6,1.0
9,901,7,1.0
9,902,8,1.0
9,903,9,1.0
9,904,10,1.0
9,905,11,1.0
9,906,12,1.0
9,907,13,1.0
9,169,14,1.0
9,908,15,1.0
9,168,16,1.0
9,909,17,1.0
9,167,18,1.0
9,490,19,1.0
9,161,20,1.0
9,910,21,1.0
9,911,22,1.0
9,139,23,1.0
9,912,24,1.0
9,913,25,1.0
9,914,26,1.0
9,468,27,1.0
9,915,28,1.0
9,916,29,1.0
9,917,30,1.0
9,918,31,1.0
9,919,32,1.0
9,920,33,1.0
9,921,34,1.0
9,922,35,1.0
9,923,36,1.0
9,924,37,1.0
9,925,38,1.0
9,926,39,1.0
9,927,40,1.0
9,928,41,1.0
9,929,42,1.0
9,930,43,1.0
9,931,44,1.0
9,932,45,1.0
9,933,46,1.0
9,934,47,1.0
9,935,48,1.0
9,936,49,1.0
9,937,50,1.0
9,938,51,1.0
9,939,52,1.0
9,940,53,1.0
9,941,54,1.0
9,942,55,1.0
9,943,56,1.0
9,944,57,1.0
9,945,58,1.0
9,154,59,1.0
9,946,60,1.0
9,947,61,1.0
9,948,62,1.0
9,949,63,1.0
9,950,64,1.0
9,951,65,1.0
9,952,66,1.0
9,953,67,1.0
9,954,68,1.0
9,955,69,1.0
9,956,70,1.0
9,957,71,1.0
9,958,72,1.0
9,959,73,1.0
9,960,74,1.0
9,961,75,1.0
9,962,76,1.0
9,963,77,1.0
9,964,78,1.0
9,965,79,1.0
9,660,80,1.0
9,657,81,1.0
9,966,82,1.0
9,967,83,1.0
9,673,84,1.0
9,968,85,1.0
9,969,86,1.0
9,970,87,1.0
9,971,88,1.0
9,972,89,1.0
9,973,90,1.0
9,974,91,1.0
9,975,92,1.0
9,837,93,1.0
9,976,94,1.0
9,977,95,1.0
9,978,96,1.0
9,979,97,1.0
9,980,98,1.0
9,981,99,1.0
9,665,100,1.0
9,982,101,1.0
9,983,102,1.0
9,984,103,1.0
9,985,104,1.0
9,986,105,1.0
9,987,106,1.0
9,988,107,1.0
9,666,108,1.0
9,713,109,1.0
9,465,110,1.0
9,469,111,1.0
9,989,112,1.0
9,990,113,1.0
9,991,114,1.0
9,992,115,1.0
9,993,116,1.0
9,994,117,1.0
9,659,118,1.0
9,661,119,1.0
9,662,120,1.0
9,663,121,1.0
9,664,122,1.0
9,668,123,1.0
9,995,124,1.0
9,996,125,1.0
9,692,126,1.0
9,997,127,1.0
9,998,128,1.0
9,999,129,1.0
9,1000,130,1.0
9,1001,131,1.0
9,1002,132,1.0
9,155,133,1.0
9,1003,134,1.0
9,1004,135,1.0
9,1005,136,1.0
9,1006,137,1.0
9,1007,138,1.0
9,283,139,1.0
9,1008,140,1.0
9,1009,141,1.0
9,1010,142,1.0
9,1011,143,1.0
9,1012,144,1.0
9,1013,145,1.0
9,1014,146,1.0
9,1015,147,1.0
9,1016,148,1.0
9,1017,149,1.0
9,1018,150,1.0
9,1019,151,1.0
9,1020,152,1.0
9,1021,153,1.0
9,1022,154,1.0
9,1023,155,1.0
9,1024,156,1.0
9,1025,157,1.0
9,1026,158,1.0
9,1027,159,1.0
9,1028,160,1.0
9,656,161,1.0
9,1029,162,1.0
