point_id,seed,intervention_i,intervention_j,interaction_lower,interaction_upper,interaction_mean
baseline,44,repeat_cap,provider_balance,0.0001052960270763,0.003124127638944,0.0010720718444851
baseline,44,explore_slot,tail_slot,-0.0018386279639174,0.0015592354233084,-5.9858740088296726e-05
baseline,44,explore_slot,diversify,-0.0037939970015612,-0.0017164595363404,-0.0028250561008573
baseline,44,explore_slot,novel_slot,-0.0016032556305101,0.0001973905125102,-0.0005432692756518
baseline,44,explore_slot,provider_balance,-0.0027633974143555,-0.0017486971885924,-0.0022521152862119
baseline,44,tail_slot,diversify,-0.0029931543023517,-0.0017078090381081,-0.0022341421211239
baseline,44,tail_slot,novel_slot,-0.003829766079006,-0.0021068207715888,-0.002978377885222
baseline,44,tail_slot,provider_balance,-0.009328387062525,-0.006756296545236,-0.0078585848488888
baseline,44,diversify,novel_slot,-0.0002415420001358,0.0013636956640289,0.0008317343042278
baseline,44,diversify,provider_balance,0.001648664745734,0.0034255192599795,0.0026414910068729
baseline,44,novel_slot,provider_balance,0.001059021047704,0.0035490786259462,0.0024180231727717
baseline,45,repeat_cap,explore_slot,-0.0221015542959843,-0.01926406742246,-0.0206137728276855
baseline,45,repeat_cap,tail_slot,-0.0152531382130271,-0.0130942193451083,-0.0140891999699037
baseline,45,repeat_cap,diversify,9.721346338102892e-05,0.0016026248391639,0.000752953094616
baseline,45,repeat_cap,novel_slot,-0.0135510909341942,-0.0071741019188603,-0.0115505610351961
baseline,45,repeat_cap,provider_balance,-0.0009744766422016,0.0029514821088728,0.0003799011197358
baseline,45,explore_slot,tail_slot,-0.0006093132762432,0.0003172484517574,-0.0002663099630755
baseline,45,explore_slot,diversify,-0.0042682681460326,-0.0019437457480746,-0.003231165861116
baseline,45,explore_slot,novel_slot,-0.0007449368924383,0.0002099724788932,-0.00035542274932
baseline,45,explore_slot,provider_balance,-0.0034177262593273,-0.0024301143499914,-0.0031292424670219
baseline,45,tail_slot,diversify,-0.0042907144149065,-0.0015611019927594,-0.0029811320733372
baseline,45,tail_slot,novel_slot,-0.0042447329926456,-0.0022160618812783,-0.0031516661245731
baseline,45,tail_slot,provider_balance,-0.0096269423291251,-0.0078485432174041,-0.0084944442609819
baseline,45,diversify,novel_slot,-0.0003691578729936,0.0020609935740998,0.001344097227117
baseline,45,diversify,provider_balance,0.0019130397098513,0.0033452054596156,0.0026618653668136
baseline,45,novel_slot,provider_balance,0.0019719179219248,0.0035607103027289,0.0028121914281711
baseline,46,repeat_cap,explore_slot,-0.02071046340453,-0.0184715934565392,-0.0198686807198477
baseline,46,repeat_cap,tail_slot,-0.0147998174936463,-0.013908843955539,-0.0143479020384755
baseline,46,repeat_cap,diversify,-0.0007672948839185,0.0020340619456527,0.0007620991631691
baseline,46,repeat_cap,novel_slot,-0.0150262815655952,-0.0117791653019295,-0.0134639369545662
baseline,46,repeat_cap,provider_balance,-0.0004923643577183,0.0036805169831982,0.0020600834563088
baseline,46,explore_slot,tail_slot,-0.0008739107141654,-0.0002340795373153,-0.0004671105205763
baseline,46,explore_slot,diversify,-0.0033570784327991,-0.0023894309912031,-0.0028320637088888
baseline,46,explore_slot,novel_slot,-0.0015094674858635,-0.0005416266393856,-0.0009703625749767
baseline,46,explore_slot,provider_balance,-0.0031410048727684,-0.0018532732040326,-0.0025663218271637
baseline,46,tail_slot,diversify,-0.0032954641240017,-0.0014797479262402,-0.0024580985870026
baseline,46,tail_slot,novel_slot,-0.0035099940479578,-0.0015675097567507,-0.0029610339664377
baseline,46,tail_slot,provider_balance,-0.0094541009159204,-0.0049679594327693,-0.0074888976238647
baseline,46,diversify,novel_slot,0.000949480604978,0.0016050035843806,0.0011198371718888
baseline,46,diversify,provider_balance,0.0013608880349741,0.003079338294393,0.0022327732978749
baseline,46,novel_slot,provider_balance,0.0013265935799282,0.0038726939917693,0.0024863147745684
oat-fatigue_strength-0p7500,42,repeat_cap,explore_slot,-0.0213109814967592,-0.0192103105902075,-0.0204987844162507
oat-fatigue_strength-0p7500,42,repeat_cap,tail_slot,-0.0168520289252013,-0.0108162476996121,-0.013714791809663
oat-fatigue_strength-0p7500,42,repeat_cap,diversify,-0.0004986837769154,0.0032807080415303,0.0014554909648263
oat-fatigue_strength-0p7500,42,repeat_cap,novel_slot,-0.0130597641281344,-0.0059040350642223,-0.0086347136212493
oat-fatigue_strength-0p7500,42,repeat_cap,provider_balance,4.50781180395349e-06,0.0013570344854641,0.0007911843304972
oat-fatigue_strength-0p7500,42,explore_slot,tail_slot,-0.0009014884836699,0.0012971747562134,0.000336342494347
oat-fatigue_strength-0p7500,42,explore_slot,diversify,-0.0035656671104383,-0.0031043139923882,-0.0033437261870668
oat-fatigue_strength-0p7500,42,explore_slot,novel_slot,-0.0010527948454712,2.2624750365044573e-05,-0.0005463342200939
oat-fatigue_strength-0p7500,42,explore_slot,provider_balance,-0.0029265824765859,-0.0017712560991746,-0.0023530742362776
oat-fatigue_strength-0p7500,42,tail_slot,diversify,-0.0044864824872542,-0.003082225576161,-0.0035387346135676
oat-fatigue_strength-0p7500,42,tail_slot,novel_slot,-0.0042193035442872,-0.0010240303856958,-0.0030597807627956
oat-fatigue_strength-0p7500,42,tail_slot,provider_balance,-0.0089813312152229,-0.0044094369960079,-0.0074008327298731
oat-fatigue_strength-0p7500,42,diversify,novel_slot,0.0007014993771566,0.0014894654101407,0.0011769076357376
oat-fatigue_strength-0p7500,42,diversify,provider_balance,0.0006083273869617,0.002803750881173,0.0019726392130496
oat-fatigue_strength-0p7500,42,novel_slot,provider_balance,0.0020698676636761,0.005501414384233,0.0040428786317671
oat-fatigue_strength-0p7500,43,repeat_cap,explore_slot,-0.021975783991065,-0.0177531181224543,-0.02040271011533
oat-fatigue_strength-0p7500,43,repeat_cap,tail_slot,-0.0165334483910487,-0.0143361610680712,-0.0157790769922836
oat-fatigue_strength-0p7500,43,repeat_cap,diversify,-0.0004563975794567,0.0012705015424382,0.0005222745819459
oat-fatigue_strength-0p7500,43,repeat_cap,novel_slot,-0.014283966431699,-0.0078004110035592,-0.0109788057298837
oat-fatigue_strength-0p7500,43,repeat_cap,provider_balance,-0.0050448096991064,0.0022141087722477,-0.0003963768222916
oat-fatigue_strength-0p7500,43,explore_slot,tail_slot,-0.0007323444052538,0.0022969082041484,0.0004721825027064
oat-fatigue_strength-0p7500,43,explore_slot,diversify,-0.0037818625120918,-0.0030172325742007,-0.0033249835628331
oat-fatigue_strength-0p7500,43,explore_slot,novel_slot,-0.0010363854120257,0.0022101967316778,0.0002202043601812
oat-fatigue_strength-0p7500,43,explore_slot,provider_balance,-0.003649259109115,-0.0025876274456242,-0.0030680031697842
oat-fatigue_strength-0p7500,43,tail_slot,diversify,-0.0037376616924997,-0.002170105984048,-0.003010762594258
oat-fatigue_strength-0p7500,43,tail_slot,novel_slot,-0.0041259884929257,-0.0011191045993479,-0.0026752181986319
oat-fatigue_strength-0p7500,43,tail_slot,provider_balance,-0.0108418374569736,-0.0056872144022205,-0.0073469174728449
oat-fatigue_strength-0p7500,43,diversify,novel_slot,-0.0001590777208069,0.0016744699064995,0.0008007042503664
oat-fatigue_strength-0p7500,43,diversify,provider_balance,0.0014638920282977,0.002945507154594,0.0018967017446689
oat-fatigue_strength-0p7500,43,novel_slot,provider_balance,9.9272422607906e-06,0.005290532836291,0.0027857322556206
oat-fatigue_strength-0p7500,44,repeat_cap,explore_slot,-0.0209659398726178,-0.0190071069185862,-0.0202554923535674
oat-fatigue_strength-0p7500,44,repeat_cap,tail_slot,-0.0165780102242073,-0.0140127869420671,-0.0150472046637407
oat-fatigue_strength-0p7500,44,repeat_cap,diversify,-0.000506389213741,0.0021421499869923,0.0004817512804602
oat-fatigue_strength-0p7500,44,repeat_cap,novel_slot,-0.0151644464045323,-0.0066973437104502,-0.0112781730330661
oat-fatigue_strength-0p7500,44,repeat_cap,provider_balance,0.0001052960270763,0.003124127638944,0.0010720718444851
oat-fatigue_strength-0p7500,44,explore_slot,tail_slot,-0.0018386279639174,0.0015592354233084,-5.9858740088296726e-05
oat-fatigue_strength-0p7500,44,explore_slot,diversify,-0.0037939970015612,-0.0017164595363404,-0.0028250561008573
oat-fatigue_strength-0p7500,44,explore_slot,novel_slot,-0.0016032556305101,0.0001973905125102,-0.0005432692756518
oat-fatigue_strength-0p7500,44,explore_slot,provider_balance,-0.0027633974143555,-0.0017486971885924,-0.0022521152862119
oat-fatigue_strength-0p7500,44,tail_slot,diversify,-0.0029931543023517,-0.0017078090381081,-0.0022341421211239
oat-fatigue_strength-0p7500,44,tail_slot,novel_slot,-0.003829766079006,-0.0021068207715888,-0.002978377885222
oat-fatigue_strength-0p7500,44,tail_slot,provider_balance,-0.009328387062525,-0.006756296545236,-0.0078585848488888
oat-fatigue_strength-0p7500,44,diversify,novel_slot,-0.0002415420001358,0.0013636956640289,0.0008317343042278
oat-fatigue_strength-0p7500,44,diversify,provider_balance,0.001648664745734,0.0034255192599795,0.0026414910068729
oat-fatigue_strength-0p7500,44,novel_slot,provider_balance,0.001059021047704,0.0035490786259462,0.0024180231727717
oat-fatigue_strength-0p7500,45,repeat_cap,explore_slot,-0.0221015542959843,-0.01926406742246,-0.0206137728276855
oat-fatigue_strength-0p7500,45,repeat_cap,tail_slot,-0.0152531382130271,-0.0130942193451083,-0.0140891999699037
oat-fatigue_strength-0p7500,45,repeat_cap,diversify,9.721346338102892e-05,0.0016026248391639,0.000752953094616
oat-fatigue_strength-0p7500,45,repeat_cap,novel_slot,-0.0135510909341942,-0.0071741019188603,-0.0115505610351961
oat-fatigue_strength-0p7500,45,repeat_cap,provider_balance,-0.0009744766422016,0.0029514821088728,0.0003799011197358
oat-fatigue_strength-0p7500,45,explore_slot,tail_slot,-0.0006093132762432,0.0003172484517574,-0.0002663099630755
oat-fatigue_strength-0p7500,45,explore_slot,diversify,-0.0042682681460326,-0.0019437457480746,-0.003231165861116
oat-fatigue_strength-0p7500,45,explore_slot,novel_slot,-0.0007449368924383,0.0002099724788932,-0.00035542274932
oat-fatigue_strength-0p7500,45,explore_slot,provider_balance,-0.0034177262593273,-0.0024301143499914,-0.0031292424670219
oat-fatigue_strength-0p7500,45,tail_slot,diversify,-0.0042907144149065,-0.0015611019927594,-0.0029811320733372
oat-fatigue_strength-0p7500,45,tail_slot,novel_slot,-0.0042447329926456,-0.0022160618812783,-0.0031516661245731
oat-fatigue_strength-0p7500,45,tail_slot,provider_balance,-0.0096269423291251,-0.0078485432174041,-0.0084944442609819
oat-fatigue_strength-0p7500,45,diversify,novel_slot,-0.0003691578729936,0.0020609935740998,0.001344097227117
oat-fatigue_strength-0p7500,45,diversify,provider_balance,0.0019130397098513,0.0033452054596156,0.0026618653668136
oat-fatigue_strength-0p7500,45,novel_slot,provider_balance,0.0019719179219248,0.0035607103027289,0.0028121914281711
oat-fatigue_strength-0p7500,46,repeat_cap,explore_slot,-0.02071046340453,-0.0184715934565392,-0.0198686807198477
oat-fatigue_strength-0p7500,46,repeat_cap,tail_slot,-0.0147998174936463,-0.013908843955539,-0.0143479020384755
oat-fatigue_strength-0p7500,46,repeat_cap,diversify,-0.0007672948839185,0.0020340619456527,0.0007620991631691
oat-fatigue_strength-0p7500,46,repeat_cap,novel_slot,-0.0150262815655952,-0.0117791653019295,-0.0134639369545662
oat-fatigue_strength-0p7500,46,repeat_cap,provider_balance,-0.0004923643577183,0.0036805169831982,0.0020600834563088
oat-fatigue_strength-0p7500,46,explore_slot,tail_slot,-0.0008739107141654,-0.0002340795373153,-0.0004671105205763
oat-fatigue_strength-0p7500,46,explore_slot,diversify,-0.0033570784327991,-0.0023894309912031,-0.0028320637088888
oat-fatigue_strength-0p7500,46,explore_slot,novel_slot,-0.0015094674858635,-0.0005416266393856,-0.0009703625749767
oat-fatigue_strength-0p7500,46,explore_slot,provider_balance,-0.0031410048727684,-0.0018532732040326,-0.0025663218271637
oat-fatigue_strength-0p7500,46,tail_slot,diversify,-0.0032954641240017,-0.0014797479262402,-0.0024580985870026
oat-fatigue_strength-0p7500,46,tail_slot,novel_slot,-0.0035099940479578,-0.0015675097567507,-0.0029610339664377
oat-fatigue_strength-0p7500,46,tail_slot,provider_balance,-0.0094541009159204,-0.0049679594327693,-0.0074888976238647
oat-fatigue_strength-0p7500,46,diversify,novel_slot,0.000949480604978,0.0016050035843806,0.0011198371718888
oat-fatigue_strength-0p7500,46,diversify,provider_balance,0.0013608880349741,0.003079338294393,0.0022327732978749
oat-fatigue_strength-0p7500,46,novel_slot,provider_balance,0.0013265935799282,0.0038726939917693,0.0024863147745684
oat-fatigue_strength-1p2500,42,repeat_cap,explore_slot,-0.0213109814967592,-0.0192103105902075,-0.0204987844162507
oat-fatigue_strength-1p2500,42,repeat_cap,tail_slot,-0.0168520289252013,-0.0108162476996121,-0.013714791809663
oat-fatigue_strength-1p2500,42,repeat_cap,diversify,-0.0004986837769154,0.0032807080415303,0.0014554909648263
oat-fatigue_strength-1p2500,42,repeat_cap,novel_slot,-0.0130597641281344,-0.0059040350642223,-0.0086347136212493
oat-fatigue_strength-1p2500,42,repeat_cap,provider_balance,4.50781180395349e-06,0.0013570344854641,0.0007911843304972
oat-fatigue_strength-1p2500,42,explore_slot,tail_slot,-0.0009014884836699,0.0012971747562134,0.000336342494347
oat-fatigue_strength-1p2500,42,explore_slot,diversify,-0.0035656671104383,-0.0031043139923882,-0.0033437261870668
oat-fatigue_strength-1p2500,42,explore_slot,novel_slot,-0.0010527948454712,2.2624750365044573e-05,-0.0005463342200939
oat-fatigue_strength-1p2500,42,explore_slot,provider_balance,-0.0029265824765859,-0.0017712560991746,-0.0023530742362776
oat-fatigue_strength-1p2500,42,tail_slot,diversify,-0.0044864824872542,-0.003082225576161,-0.0035387346135676
oat-fatigue_strength-1p2500,42,tail_slot,novel_slot,-0.0042193035442872,-0.0010240303856958,-0.0030597807627956
oat-fatigue_strength-1p2500,42,tail_slot,provider_balance,-0.0089813312152229,-0.0044094369960079,-0.0074008327298731
oat-fatigue_strength-1p2500,42,diversify,novel_slot,0.0007014993771566,0.0014894654101407,0.0011769076357376
oat-fatigue_strength-1p2500,42,diversify,provider_balance,0.0006083273869617,0.002803750881173,0.0019726392130496
oat-fatigue_strength-1p2500,42,novel_slot,provider_balance,0.0020698676636761,0.005501414384233,0.0040428786317671
oat-fatigue_strength-1p2500,43,repeat_cap,explore_slot,-0.021975783991065,-0.0177531181224543,-0.02040271011533
oat-fatigue_strength-1p2500,43,repeat_cap,tail_slot,-0.0165334483910487,-0.0143361610680712,-0.0157790769922836
oat-fatigue_strength-1p2500,43,repeat_cap,diversify,-0.0004563975794567,0.0012705015424382,0.0005222745819459
oat-fatigue_strength-1p2500,43,repeat_cap,novel_slot,-0.014283966431699,-0.0078004110035592,-0.0109788057298837
oat-fatigue_strength-1p2500,43,repeat_cap,provider_balance,-0.0050448096991064,0.0022141087722477,-0.0003963768222916
oat-fatigue_strength-1p2500,43,explore_slot,tail_slot,-0.0007323444052538,0.0022969082041484,0.0004721825027064
oat-fatigue_strength-1p2500,43,explore_slot,diversify,-0.0037818625120918,-0.0030172325742007,-0.0033249835628331
oat-fatigue_strength-1p2500,43,explore_slot,novel_slot,-0.0010363854120257,0.0022101967316778,0.0002202043601812
oat-fatigue_strength-1p2500,43,explore_slot,provider_balance,-0.003649259109115,-0.0025876274456242,-0.0030680031697842
oat-fatigue_strength-1p2500,43,tail_slot,diversify,-0.0037376616924997,-0.002170105984048,-0.003010762594258
oat-fatigue_strength-1p2500,43,tail_slot,novel_slot,-0.0041259884929257,-0.0011191045993479,-0.0026752181986319
oat-fatigue_strength-1p2500,43,tail_slot,provider_balance,-0.0108418374569736,-0.0056872144022205,-0.0073469174728449
oat-fatigue_strength-1p2500,43,diversify,novel_slot,-0.0001590777208069,0.0016744699064995,0.0008007042503664
oat-fatigue_strength-1p2500,43,diversify,provider_balance,0.0014638920282977,0.002945507154594,0.0018967017446689
oat-fatigue_strength-1p2500,43,novel_slot,provider_balance,9.9272422607906e-06,0.005290532836291,0.0027857322556206
oat-fatigue_strength-1p2500,44,repeat_cap,explore_slot,-0.0209659398726178,-0.0190071069185862,-0.0202554923535674
oat-fatigue_strength-1p2500,44,repeat_cap,tail_slot,-0.0165780102242073,-0.0140127869420671,-0.0150472046637407
oat-fatigue_strength-1p2500,44,repeat_cap,diversify,-0.000506389213741,0.0021421499869923,0.0004817512804602
oat-fatigue_strength-1p2500,44,repeat_cap,novel_slot,-0.0151644464045323,-0.0066973437104502,-0.0112781730330661
oat-fatigue_strength-1p2500,44,repeat_cap,provider_balance,0.0001052960270763,0.003124127638944,0.0010720718444851
oat-fatigue_strength-1p2500,44,explore_slot,tail_slot,-0.0018386279639174,0.0015592354233084,-5.9858740088296726e-05
oat-fatigue_strength-1p2500,44,explore_slot,diversify,-0.0037939970015612,-0.0017164595363404,-0.0028250561008573
oat-fatigue_strength-1p2500,44,explore_slot,novel_slot,-0.0016032556305101,0.0001973905125102,-0.0005432692756518
oat-fatigue_strength-1p2500,44,explore_slot,provider_balance,-0.0027633974143555,-0.0017486971885924,-0.0022521152862119
oat-fatigue_strength-1p2500,44,tail_slot,diversify,-0.0029931543023517,-0.0017078090381081,-0.0022341421211239
oat-fatigue_strength-1p2500,44,tail_slot,novel_slot,-0.003829766079006,-0.0021068207715888,-0.002978377885222
oat-fatigue_strength-1p2500,44,tail_slot,provider_balance,-0.009328387062525,-0.006756296545236,-0.0078585848488888
oat-fatigue_strength-1p2500,44,diversify,novel_slot,-0.0002415420001358,0.0013636956640289,0.0008317343042278
oat-fatigue_strength-1p2500,44,diversify,provider_balance,0.001648664745734,0.0034255192599795,0.0026414910068729
oat-fatigue_strength-1p2500,44,novel_slot,provider_balance,0.001059021047704,0.0035490786259462,0.0024180231727717
oat-fatigue_strength-1p2500,45,repeat_cap,explore_slot,-0.0221015542959843,-0.01926406742246,-0.0206137728276855
oat-fatigue_strength-1p2500,45,repeat_cap,tail_slot,-0.0152531382130271,-0.0130942193451083,-0.0140891999699037
oat-fatigue_strength-1p2500,45,repeat_cap,diversify,9.721346338102892e-05,0.0016026248391639,0.000752953094616
oat-fatigue_strength-1p2500,45,repeat_cap,novel_slot,-0.0135510909341942,-0.0071741019188603,-0.0115505610351961
oat-fatigue_strength-1p2500,45,repeat_cap,provider_balance,-0.0009744766422016,0.0029514821088728,0.0003799011197358
oat-fatigue_strength-1p2500,45,explore_slot,tail_slot,-0.0006093132762432,0.0003172484517574,-0.0002663099630755
oat-fatigue_strength-1p2500,45,explore_slot,diversify,-0.0042682681460326,-0.0019437457480746,-0.003231165861116
oat-fatigue_strength-1p2500,45,explore_slot,novel_slot,-0.0007449368924383,0.0002099724788932,-0.00035542274932
oat-fatigue_strength-1p2500,45,explore_slot,provider_balance,-0.0034177262593273,-0.0024301143499914,-0.0031292424670219
oat-fatigue_strength-1p2500,45,tail_slot,diversify,-0.0042907144149065,-0.0015611019927594,-0.0029811320733372
oat-fatigue_strength-1p2500,45,tail_slot,novel_slot,-0.0042447329926456,-0.0022160618812783,-0.0031516661245731
oat-fatigue_strength-1p2500,45,tail_slot,provider_balance,-0.0096269423291251,-0.0078485432174041,-0.0084944442609819
oat-fatigue_strength-1p2500,45,diversify,novel_slot,-0.0003691578729936,0.0020609935740998,0.001344097227117
oat-fatigue_strength-1p2500,45,diversify,provider_balance,0.0019130397098513,0.0033452054596156,0.0026618653668136
oat-fatigue_strength-1p2500,45,novel_slot,provider_balance,0.0019719179219248,0.0035607103027289,0.0028121914281711
oat-fatigue_strength-1p2500,46,repeat_cap,explore_slot,-0.02071046340453,-0.0184715934565392,-0.0198686807198477
oat-fatigue_strength-1p2500,46,repeat_cap,tail_slot,-0.0147998174936463,-0.013908843955539,-0.0143479020384755
oat-fatigue_strength-1p2500,46,repeat_cap,diversify,-0.0007672948839185,0.0020340619456527,0.0007620991631691
oat-fatigue_strength-1p2500,46,repeat_cap,novel_slot,-0.0150262815655952,-0.0117791653019295,-0.0134639369545662
oat-fatigue_strength-1p2500,46,repeat_cap,provider_balance,-0.0004923643577183,0.0036805169831982,0.0020600834563088
oat-fatigue_strength-1p2500,46,explore_slot,tail_slot,-0.0008739107141654,-0.0002340795373153,-0.0004671105205763
oat-fatigue_strength-1p2500,46,explore_slot,diversify,-0.0033570784327991,-0.0023894309912031,-0.0028320637088888
oat-fatigue_strength-1p2500,46,explore_slot,novel_slot,-0.0015094674858635,-0.0005416266393856,-0.0009703625749767
oat-fatigue_strength-1p2500,46,explore_slot,provider_balance,-0.0031410048727684,-0.0018532732040326,-0.0025663218271637
oat-fatigue_strength-1p2500,46,tail_slot,diversify,-0.0032954641240017,-0.0014797479262402,-0.0024580985870026
oat-fatigue_strength-1p2500,46,tail_slot,novel_slot,-0.0035099940479578,-0.0015675097567507,-0.0029610339664377
oat-fatigue_strength-1p2500,46,tail_slot,provider_balance,-0.0094541009159204,-0.0049679594327693,-0.0074888976238647
oat-fatigue_strength-1p2500,46,diversify,novel_slot,0.000949480604978,0.0016050035843806,0.0011198371718888
oat-fatigue_strength-1p2500,46,diversify,provider_balance,0.0013608880349741,0.003079338294393,0.0022327732978749
oat-fatigue_strength-1p2500,46,novel_slot,provider_balance,0.0013265935799282,0.0038726939917693,0.0024863147745684
oat-repeat_threshold-2,42,repeat_cap,explore_slot,-0.0101787017076146,-0.0088703994031346,-0.0095574584239606
oat-repeat_threshold-2,42,repeat_cap,tail_slot,-0.0054524637355011,-0.000458696453372,-0.0032980555839613
oat-repeat_threshold-2,42,repeat_cap,diversify,-0.0003327929721167,0.0020268533170877,0.0009103810001602
oat-repeat_threshold-2,42,repeat_cap,novel_slot,-0.0051474743064575,-0.0017093057184465,-0.0034663605873417
oat-repeat_threshold-2,42,repeat_cap,provider_balance,-0.0027850902743422,-0.0018599239679746,-0.0022651429366073
oat-repeat_threshold-2,42,explore_slot,tail_slot,-0.0038661584313697,-0.0012831696905006,-0.0022287774133265
oat-repeat_threshold-2,42,explore_slot,diversify,-0.0052821103357626,-0.0049277241414588,-0.0050707636670992
oat-repeat_threshold-2,42,explore_slot,novel_slot,-0.0049553990707233,-0.0019444577786822,-0.0034796419247326
oat-repeat_threshold-2,42,explore_slot,provider_balance,-0.0043445411866993,-0.0025869141529457,-0.0035888891504009
oat-repeat_threshold-2,42,tail_slot,diversify,-0.0045348997550067,-0.0024833046653936,-0.0034270543140552
oat-repeat_threshold-2,42,tail_slot,novel_slot,-0.0098382521613755,-0.0052687746803072,-0.0077368228110995
oat-repeat_threshold-2,42,tail_slot,provider_balance,-0.0118274595676863,-0.0065223164308047,-0.0099430463001929
oat-repeat_threshold-2,42,diversify,novel_slot,0.0019456244981348,0.002556438820738,0.0022213034263146
oat-repeat_threshold-2,42,diversify,provider_balance,0.0036010101574216,0.0047048039040528,0.0041242651729521
oat-repeat_threshold-2,42,novel_slot,provider_balance,0.0024626501408222,0.005781084594923,0.0047178549183955
oat-repeat_threshold-2,43,repeat_cap,explore_slot,-0.0106013805073606,-0.0074531453405573,-0.0096217284054836
oat-repeat_threshold-2,43,repeat_cap,tail_slot,-0.0060475471475442,-0.0034020290854837,-0.0051422313856335
oat-repeat_threshold-2,43,repeat_cap,diversify,-0.00072941732014,0.0008915879081373,0.0002303548026643
oat-repeat_threshold-2,43,repeat_cap,novel_slot,-0.0067572306083098,-0.0032982456202839,-0.0051199225766882
oat-repeat_threshold-2,43,repeat_cap,provider_balance,-0.0055980099494825,-0.0013146709256831,-0.0028886290739057
oat-repeat_threshold-2,43,explore_slot,tail_slot,-0.0033434117191965,0.000686367761418,-0.0019053614041099
oat-repeat_threshold-2,43,explore_slot,diversify,-0.0052905106626765,-0.0047475261477908,-0.0050007765890193
oat-repeat_threshold-2,43,explore_slot,novel_slot,-0.0048564800525483,0.0004160144719,-0.0028399663560545
oat-repeat_threshold-2,43,explore_slot,provider_balance,-0.0046371277366208,-0.0036924694996401,-0.0042189544442419
oat-repeat_threshold-2,43,tail_slot,diversify,-0.0041424013422351,-0.0024357183522341,-0.0032013068343115
oat-repeat_threshold-2,43,tail_slot,novel_slot,-0.0089542371689972,-0.0049168891843873,-0.0071946354442111
oat-repeat_threshold-2,43,tail_slot,provider_balance,-0.0129669102212225,-0.0071460971650585,-0.0093622838925085
oat-repeat_threshold-2,43,diversify,novel_slot,0.000633258195353,0.0029600171688129,0.0015958647719398
oat-repeat_threshold-2,43,diversify,provider_balance,0.0029240606304469,0.0052539593506488,0.0038036732370412
oat-repeat_threshold-2,43,novel_slot,provider_balance,0.0017729721361027,0.0067413866589223,0.0043132307029227
